Time	L_BF	L_VL	R_BF	R_VL
8.009500	-0.005030	0.000204	0.000156	-0.004113
8.010000	-0.008112	0.015756	0.005704	0.004242
8.010500	-0.007080	0.014111	-0.006569	0.015157
8.011000	-0.004397	0.005718	-0.002693	0.002556
8.011500	-0.006885	-0.008056	-0.007368	0.001944
8.012000	0.003325	0.010262	-0.005171	0.001675
8.012500	-0.009755	-0.000241	-0.015533	0.002781
8.013000	-0.010010	0.000541	-0.007214	0.006158
8.013500	-0.004243	0.000201	-0.003050	0.003570
8.014000	-0.013587	-0.001787	-0.005722	-0.003967
8.014500	0.004053	-0.006709	0.001147	-0.002680
8.015000	-0.000041	-0.004380	0.002163	0.003115
8.015500	-0.002803	0.005991	-0.001617	-0.002546
8.016000	-0.002333	-0.002266	-0.002258	0.000590
8.016500	-0.006233	0.005381	-0.006270	0.000315
8.017000	0.000862	-0.002429	-0.000744	-0.008559
8.017500	-0.003715	0.000106	0.002723	-0.008133
8.018000	-0.004262	-0.004119	-0.000632	-0.003280
8.018500	-0.010505	-0.007481	0.002913	-0.011977
8.019000	-0.007952	-0.000138	-0.000961	-0.003839
8.019500	-0.012955	-0.012455	-0.006197	-0.006776
8.020000	0.001548	-0.007779	-0.008525	0.001012
8.020500	-0.003546	-0.007550	-0.000299	-0.010811
8.021000	0.001986	-0.003621	-0.008193	-0.011450
8.021500	0.001157	-0.014306	-0.010353	-0.008516
8.022000	-0.002531	0.002518	-0.013538	0.002965
8.022500	-0.003256	-0.003760	0.002535	-0.003509
8.023000	-0.002730	-0.007426	-0.004926	0.002937
8.023500	-0.009327	-0.005016	-0.005103	0.003542
8.024000	0.002328	-0.002767	-0.009232	-0.000074
8.024500	-0.002730	-0.005156	-0.001634	-0.006269
8.025000	0.001277	-0.007748	-0.001971	-0.012257
8.025500	-0.004636	0.002421	0.005817	-0.004794
8.026000	0.002057	-0.011338	-0.003607	-0.004259
8.026500	0.006266	-0.005110	-0.005172	-0.006330
8.027000	0.005774	-0.009568	-0.000326	-0.004207
8.027500	0.004760	-0.007248	-0.007691	0.004452
8.028000	-0.005655	0.002504	-0.005397	0.008059
8.028500	0.003524	-0.000747	0.006640	0.002785
8.029000	-0.000788	-0.001649	-0.007664	0.001952
8.029500	0.001010	0.000662	-0.004767	-0.005548
8.030000	0.001468	-0.000364	-0.002883	0.000525
8.030500	0.006494	0.002204	0.004008	0.005799
8.031000	0.013196	-0.005346	0.011327	0.003444
8.031500	0.007220	-0.004596	0.002109	0.001239
8.032000	0.004449	-0.000621	-0.004048	-0.002218
8.032500	0.013728	0.008781	-0.004269	-0.005689
8.033000	0.004451	-0.003831	0.004008	0.006748
8.033500	0.000251	0.002316	0.015117	0.010229
8.034000	-0.003743	-0.000307	0.010242	-0.004863
8.034500	0.007166	-0.000438	-0.001819	0.004130
8.035000	0.001970	0.004119	-0.000549	-0.002396
8.035500	0.000973	-0.002381	0.003326	-0.001121
8.036000	0.006594	0.002297	-0.001108	0.001387
8.036500	0.004991	0.015219	0.011014	0.002988
8.037000	0.003843	0.002729	0.005262	0.008374
8.037500	0.006129	0.012899	0.012904	0.010309
8.038000	0.010052	0.011490	0.003236	0.007495
8.038500	0.000207	-0.001793	0.002783	0.004331
8.039000	0.004387	-0.000467	0.009769	0.002486
8.039500	0.002982	0.000370	0.004804	0.008794
8.040000	0.007237	0.005549	0.004766	0.015535
8.040500	0.005794	0.006528	-0.000168	0.009702
8.041000	-0.000526	0.009714	0.003224	0.010985
8.041500	-0.001014	-0.001533	0.002278	-0.004058
8.042000	0.003172	0.006959	0.000734	0.007633
8.042500	0.002116	0.013813	0.007428	0.009510
8.043000	-0.007513	0.005651	0.008283	0.004075
8.043500	-0.001678	0.015369	0.006529	-0.000058
8.044000	-0.003119	-0.002821	0.009770	0.002244
8.044500	0.003321	-0.000371	0.013180	0.015821
8.045000	0.003392	-0.002145	0.016594	0.000534
8.045500	0.000485	0.006198	0.001776	-0.006558
8.046000	0.004945	0.003067	0.003610	0.011337
8.046500	-0.001886	0.003654	0.001589	0.003552
8.047000	-0.007924	0.007997	-0.000731	0.000519
8.047500	-0.007433	0.001459	0.004770	0.001796
8.048000	-0.007248	0.009505	0.011049	0.003070
8.048500	0.000584	-0.002832	0.004502	0.000261
8.049000	-0.004378	-0.002226	0.006944	0.007291
8.049500	-0.006520	0.007024	-0.000916	0.001007
8.050000	-0.009766	0.001988	0.004096	-0.000147
8.050500	-0.005450	-0.001677	-0.008606	-0.008019
8.051000	-0.007528	-0.009140	0.006673	0.007125
8.051500	-0.011800	0.001998	-0.004043	-0.008484
8.052000	-0.004847	-0.001836	0.004075	-0.004262
8.052500	-0.011737	0.012565	0.000227	-0.010280
8.053000	-0.001434	-0.011913	0.002648	-0.007319
8.053500	-0.004780	-0.003336	-0.009295	-0.010847
8.054000	-0.009926	-0.004374	-0.002226	-0.004497
8.054500	0.000968	-0.007747	-0.004562	-0.002160
8.055000	-0.014489	-0.002452	0.000322	-0.003824
8.055500	-0.005729	-0.002343	0.009065	0.000576
8.056000	-0.003356	-0.000390	-0.007844	-0.003666
8.056500	-0.011376	-0.003049	0.001842	0.001092
8.057000	-0.003253	-0.013790	-0.003966	-0.007245
8.057500	-0.008558	0.002757	0.007520	-0.004885
8.058000	-0.004243	0.001366	0.003338	-0.003524
8.058500	-0.015195	-0.003983	-0.008565	-0.011386
8.059000	-0.000600	0.001747	0.000808	-0.007181
8.059500	-0.008498	-0.004678	0.004010	-0.010850
8.060000	0.000508	0.000373	-0.004300	-0.005366
8.060500	0.002092	-0.004678	-0.004794	-0.008615
8.061000	-0.005898	-0.002030	-0.001358	-0.002239
8.061500	-0.000234	-0.008786	-0.001401	-0.004549
8.062000	-0.008461	-0.004846	-0.006292	-0.007939
8.062500	-0.000459	-0.003878	-0.010961	0.001541
8.063000	0.010867	0.002847	-0.001506	-0.004358
8.063500	-0.006272	0.002347	0.002013	0.003225
8.064000	0.006508	0.005909	0.001110	0.000908
8.064500	0.001383	0.004139	0.004971	-0.005206
8.065000	-0.003652	0.004706	-0.001854	-0.004526
8.065500	-0.000709	0.000462	0.001060	0.002216
8.066000	-0.003132	0.002132	-0.014578	-0.004713
8.066500	-0.000132	0.002647	-0.005286	-0.000417
8.067000	0.006076	0.008023	-0.010001	0.000859
8.067500	0.003753	-0.004471	-0.011560	0.009096
8.068000	0.003530	-0.006730	-0.005488	0.000315
8.068500	0.003740	0.006129	-0.003691	0.011789
8.069000	0.002473	0.011657	0.000586	0.001640
8.069500	0.012054	0.007702	-0.000745	0.011909
8.070000	0.004992	0.003374	-0.008988	0.009834
8.070500	0.008008	0.008536	-0.010594	0.012899
8.071000	0.002647	0.004140	-0.014119	-0.004902
8.071500	0.009869	0.000103	-0.000056	0.005524
8.072000	-0.001072	0.000686	-0.002323	-0.003706
8.072500	0.001961	0.008258	-0.001461	-0.001954
8.073000	0.007364	0.001713	-0.000809	-0.001893
8.073500	0.005260	0.006975	-0.010783	0.007352
8.074000	-0.001697	0.007245	-0.005625	0.000101
8.074500	0.003895	-0.002258	-0.009094	0.000375
8.075000	0.011519	-0.003154	-0.014558	0.009120
8.075500	0.003498	0.009977	-0.005042	0.004058
8.076000	0.004568	-0.003980	-0.000863	0.003704
8.076500	-0.001069	0.010061	0.002103	-0.008367
8.077000	0.009162	0.006405	-0.006378	-0.003100
8.077500	0.004134	0.007836	0.001621	-0.001499
8.078000	0.001287	0.006533	-0.001776	0.000366
8.078500	-0.003437	-0.004058	0.001216	-0.003255
8.079000	0.010177	-0.002590	-0.000576	-0.004711
8.079500	-0.000339	-0.007973	0.001731	-0.004661
8.080000	0.001675	0.005679	0.006804	0.001773
8.080500	0.001982	-0.000532	-0.004563	0.008111
8.081000	0.004054	-0.000919	0.008222	-0.011656
8.081500	-0.010308	-0.005229	-0.005362	0.009455
8.082000	-0.010664	-0.005603	-0.002955	0.000377
8.082500	0.001731	-0.007951	0.000025	-0.001882
8.083000	-0.003179	0.000805	0.008203	-0.004353
8.083500	0.004612	-0.000302	0.000735	0.009855
8.084000	0.003279	0.005816	0.009953	-0.003062
8.084500	0.002175	0.001128	-0.000170	-0.002138
8.085000	-0.003074	-0.006369	0.010737	-0.000815
8.085500	-0.011159	-0.012816	0.009371	0.001627
8.086000	-0.003864	-0.005257	0.008147	-0.002199
8.086500	-0.007291	-0.003364	0.001375	-0.008207
8.087000	-0.000454	-0.002541	-0.007774	0.001681
8.087500	-0.007400	-0.004638	0.006817	0.009896
8.088000	-0.001534	-0.003318	0.006468	-0.002813
8.088500	-0.000228	-0.004179	0.015088	-0.002447
8.089000	0.002829	-0.007060	-0.003493	-0.010000
8.089500	-0.005438	-0.008245	0.006320	-0.006738
8.090000	-0.003872	-0.003766	0.009860	-0.010008
8.090500	-0.002985	0.002437	0.005787	-0.006345
8.091000	-0.000454	-0.005598	0.001607	0.000859
8.091500	-0.000802	-0.012409	0.005886	0.003942
8.092000	0.000228	-0.005340	0.002260	-0.015639
8.092500	-0.011121	-0.011130	-0.006774	-0.010306
8.093000	-0.004989	-0.008555	0.003771	-0.004960
8.093500	-0.011074	0.014623	0.000692	-0.004092
8.094000	-0.001836	-0.001833	0.003893	-0.006287
8.094500	-0.007208	-0.001044	0.007718	-0.001863
8.095000	-0.009256	0.007705	-0.007291	-0.001758
8.095500	0.003517	-0.007381	0.000983	-0.002118
8.096000	-0.001722	0.001682	0.005713	0.002431
8.096500	0.001618	0.006419	0.001906	0.001340
8.097000	-0.008235	-0.009460	-0.004380	0.001678
8.097500	0.004570	-0.003583	0.003900	0.002457
8.098000	0.005923	-0.002689	0.002566	-0.004584
8.098500	-0.004670	0.001164	0.000680	-0.000457
8.099000	0.002507	0.007553	0.006265	-0.005958
8.099500	0.002323	0.002418	0.000394	-0.010845
8.100000	-0.006914	0.001803	0.005672	0.000794
8.100500	0.001641	-0.003642	-0.004078	0.001895
8.101000	0.000348	0.002784	-0.003314	-0.004442
8.101500	0.005673	-0.005475	-0.002048	-0.003937
8.102000	0.000816	-0.002954	-0.006120	0.001538
8.102500	0.007820	0.014944	-0.004843	0.000761
8.103000	-0.005293	0.012401	0.004333	-0.000355
8.103500	0.008609	0.008293	-0.006439	-0.004543
8.104000	0.001837	0.011520	-0.009248	0.010576
8.104500	0.008048	-0.003570	0.001625	-0.004967
8.105000	0.006839	0.008212	-0.006838	-0.001964
8.105500	0.014343	0.004308	-0.004177	0.009050
8.106000	0.011012	0.006239	-0.001205	0.009422
8.106500	0.013070	-0.001995	-0.003582	-0.008205
8.107000	-0.002057	0.002230	-0.009706	0.013240
8.107500	-0.000083	0.009629	-0.004412	-0.002802
8.108000	-0.000654	-0.003686	-0.004893	-0.000977
8.108500	0.008626	0.002407	-0.010534	-0.002819
8.109000	0.003956	0.003344	-0.001863	0.006218
8.109500	-0.000950	0.009151	-0.005373	-0.004624
8.110000	0.008505	0.009338	-0.000463	-0.001620
8.110500	0.004245	-0.005325	-0.004659	0.001369
8.111000	-0.005289	-0.001672	0.006929	0.003014
8.111500	0.004968	0.003106	-0.007836	-0.010265
8.112000	0.003629	0.003253	-0.004890	0.006811
8.112500	-0.002670	0.000006	0.003539	-0.007738
8.113000	0.008133	-0.002237	0.001825	-0.001576
8.113500	-0.005130	-0.000582	-0.003312	0.001137
8.114000	0.007206	-0.000642	-0.009344	-0.007170
8.114500	0.007461	0.003711	-0.008547	-0.002792
8.115000	0.004560	0.003642	0.005234	0.001550
8.115500	0.001626	0.002730	-0.005139	-0.001237
8.116000	-0.009543	0.003710	-0.000509	0.006359
8.116500	0.009110	0.001871	-0.008199	-0.001850
8.117000	0.001775	0.001820	-0.000028	-0.006234
8.117500	0.007142	0.002900	-0.004815	-0.005864
8.118000	-0.003009	-0.000867	-0.004256	0.005280
8.118500	0.007170	-0.010256	-0.004460	-0.004418
8.119000	0.001258	0.001827	0.005135	0.000206
8.119500	0.001050	0.000424	-0.002288	-0.000279
8.120000	0.001648	0.003610	-0.002998	-0.003313
8.120500	-0.001897	-0.006196	-0.006488	-0.001693
8.121000	-0.008402	-0.006920	0.002626	-0.015099
8.121500	0.006115	-0.010582	-0.007052	-0.002244
8.122000	-0.001684	-0.010876	-0.002457	-0.000003
8.122500	0.002797	-0.005351	0.001789	-0.010583
8.123000	-0.008831	-0.000368	0.001639	-0.003417
8.123500	0.000166	-0.007286	-0.001490	-0.008587
8.124000	-0.004178	-0.007228	-0.003118	0.000814
8.124500	-0.008179	-0.004872	-0.007744	-0.009227
8.125000	-0.003939	-0.000504	0.000512	-0.005455
8.125500	0.002936	-0.005715	0.005124	0.001156
8.126000	-0.008578	-0.003273	0.001466	0.003040
8.126500	0.000530	0.004055	-0.000034	-0.015502
8.127000	-0.000427	-0.001103	0.001556	-0.004314
8.127500	-0.001735	-0.002541	-0.000695	-0.000261
8.128000	-0.005929	0.005381	-0.002915	-0.008974
8.128500	-0.007322	0.002858	0.002232	-0.006164
8.129000	-0.008099	-0.007880	0.005557	-0.003516
8.129500	-0.006360	-0.003479	0.003382	0.000653
8.130000	-0.006602	-0.001930	-0.002201	0.007048
8.130500	-0.014563	0.000263	0.001594	-0.006027
8.131000	-0.002796	-0.005283	0.007554	-0.001189
8.131500	0.001725	0.008133	0.008610	-0.002171
8.132000	-0.004075	0.002181	0.008814	-0.003384
8.132500	-0.005216	0.000955	0.003539	-0.001000
8.133000	0.004341	0.007504	0.012077	0.000544
8.133500	-0.009106	0.004928	0.007440	0.003365
8.134000	-0.004232	0.001850	0.002910	0.004567
8.134500	-0.001985	0.003233	0.004339	0.000534
8.135000	-0.006841	0.004066	-0.010199	0.003730
8.135500	0.001304	0.010761	-0.000703	0.005300
8.136000	-0.000865	0.011645	0.003973	0.001576
8.136500	0.003733	0.001682	0.007794	-0.005527
8.137000	-0.003133	0.006947	-0.001866	-0.001569
8.137500	0.002882	0.004065	0.000914	0.004401
8.138000	-0.001430	0.003591	0.016685	-0.002436
8.138500	-0.006622	0.009736	0.005446	-0.000437
8.139000	0.009257	0.003149	0.004703	0.003045
8.139500	0.001927	0.003261	0.005019	0.011510
8.140000	0.001280	0.006120	0.004588	0.000225
8.140500	-0.004357	0.008716	0.003338	0.011140
8.141000	0.001006	0.003329	-0.000575	0.002812
8.141500	0.004960	0.005935	0.005657	0.004425
8.142000	0.002309	0.003064	0.002695	0.005974
8.142500	-0.004904	0.004180	0.001710	0.001442
8.143000	0.007525	0.006103	0.001023	-0.004020
8.143500	-0.001913	0.009407	0.004355	0.008082
8.144000	0.005518	0.008545	0.005717	0.005490
8.144500	0.003456	-0.001260	0.001172	-0.002417
8.145000	0.002812	-0.000575	0.007427	0.006500
8.145500	0.004292	0.006861	0.006582	0.005082
8.146000	-0.004636	-0.008370	0.001751	0.006804
8.146500	0.011391	-0.002895	0.002587	0.005342
8.147000	0.005776	-0.002647	0.004409	0.002160
8.147500	0.005165	-0.004755	-0.001539	-0.004973
8.148000	0.000384	-0.002583	-0.004143	-0.004076
8.148500	0.003968	-0.002149	-0.011446	-0.000354
8.149000	0.002155	-0.001393	-0.001420	0.009055
8.149500	0.006428	-0.002991	-0.001506	-0.011723
8.150000	0.003149	0.002343	-0.008088	0.007018
8.150500	0.004736	-0.001146	0.000164	-0.002816
8.151000	0.011158	0.002889	-0.006362	0.004046
8.151500	0.005395	-0.001027	-0.000266	-0.002630
8.152000	0.006922	-0.004276	0.003283	-0.005899
8.152500	0.005561	-0.013231	-0.001953	-0.002845
8.153000	0.000573	-0.004189	-0.002650	-0.013512
8.153500	0.007800	-0.003207	-0.012406	-0.000534
8.154000	0.004157	-0.000983	0.001401	-0.007261
8.154500	0.004877	-0.003698	-0.002565	0.001708
8.155000	0.006026	-0.002526	-0.004059	-0.002659
8.155500	0.008079	-0.003157	-0.002149	-0.002762
8.156000	-0.000734	-0.007606	-0.005920	-0.006793
8.156500	-0.009618	0.000080	-0.013064	-0.003767
8.157000	-0.014396	-0.009711	-0.003575	-0.006401
8.157500	0.012757	-0.008619	-0.006289	-0.003352
8.158000	0.002576	-0.011133	-0.010200	-0.000808
8.158500	0.006759	-0.003027	-0.005960	-0.008580
8.159000	-0.005720	-0.008358	-0.001806	-0.004617
8.159500	-0.009000	0.001664	-0.004094	-0.005604
8.160000	-0.004394	-0.001908	-0.005983	-0.005975
8.160500	-0.010158	-0.006272	-0.003467	0.000990
8.161000	-0.004354	-0.010566	-0.003602	-0.009369
8.161500	-0.004382	-0.005531	-0.009731	-0.008042
8.162000	0.003853	0.002289	-0.000655	-0.007098
8.162500	-0.000861	0.000064	-0.008702	-0.005861
8.163000	-0.003125	0.005000	0.005366	-0.000285
8.163500	0.005377	0.005291	0.000512	-0.001961
8.164000	-0.010742	-0.001207	0.000473	-0.008198
8.164500	-0.002902	0.005336	-0.007215	-0.001177
8.165000	-0.003394	0.006627	-0.003374	-0.005212
8.165500	-0.002427	-0.005647	-0.009110	-0.007590
8.166000	-0.003528	-0.003489	0.003486	-0.001003
8.166500	-0.006159	0.002554	-0.006142	-0.002068
8.167000	-0.002400	0.004056	0.000134	-0.006672
8.167500	-0.003137	0.006324	-0.000917	-0.000756
8.168000	-0.010678	-0.000335	-0.000703	-0.003258
8.168500	-0.009360	-0.009033	-0.008111	0.004318
8.169000	-0.005496	0.000862	-0.000144	0.008780
8.169500	-0.005795	0.004752	0.001080	-0.000827
8.170000	0.001922	0.002910	-0.000400	-0.000695
8.170500	-0.004108	0.015243	-0.009457	0.000332
8.171000	-0.006329	0.004812	0.005383	0.001923
8.171500	-0.008863	0.002584	-0.007370	0.007666
8.172000	-0.009996	-0.000441	-0.005690	0.003547
8.172500	0.004255	0.004064	-0.005221	0.005340
8.173000	-0.006368	-0.002297	-0.001189	0.006635
8.173500	-0.004436	0.012671	-0.003650	0.014029
8.174000	0.002922	0.008728	-0.005667	-0.000037
8.174500	-0.011651	-0.001534	0.005468	0.005708
8.175000	-0.002688	0.005389	0.013078	0.005135
8.175500	0.006071	0.001597	-0.000424	0.006725
8.176000	-0.007456	-0.003498	0.007567	0.001036
8.176500	-0.006239	0.014264	0.001674	-0.000704
8.177000	-0.013303	0.006816	0.003816	0.003012
8.177500	0.000159	0.010860	-0.004585	-0.006362
8.178000	0.003841	0.003155	0.008962	0.011331
8.178500	-0.000758	0.000581	-0.004367	0.009877
8.179000	0.004574	0.000183	0.007561	0.007392
8.179500	0.011326	-0.008392	0.001888	0.000925
8.180000	-0.004694	-0.002673	0.012887	-0.003029
8.180500	0.002035	-0.002000	0.007220	-0.005510
8.181000	0.005731	-0.001164	0.001595	0.003860
8.181500	0.004857	0.005741	0.006720	-0.001658
8.182000	-0.004949	0.003731	-0.003016	0.005974
8.182500	0.011092	-0.001364	0.008564	0.003302
8.183000	0.006651	0.001280	-0.007030	0.001213
8.183500	0.006665	-0.002066	-0.005422	0.011507
8.184000	0.004445	0.002649	0.009408	-0.003635
8.184500	0.007772	-0.011351	0.000594	0.001693
8.185000	0.007404	-0.007885	0.007229	-0.002911
8.185500	0.007683	-0.002196	0.002174	-0.003252
8.186000	0.008802	-0.007266	0.004142	-0.002274
8.186500	0.016036	0.000091	0.000205	-0.005811
8.187000	0.002222	-0.003514	-0.003769	-0.004529
8.187500	-0.000080	-0.000070	0.000219	-0.002282
8.188000	0.011925	0.004322	0.007738	0.002889
8.188500	0.005833	0.002057	0.008605	0.004919
8.189000	-0.004673	-0.011716	0.000358	-0.001978
8.189500	0.001464	-0.006365	0.002591	-0.002771
8.190000	0.005024	-0.014003	0.001935	-0.006885
8.190500	0.004108	-0.003188	0.005837	-0.007555
8.191000	0.001946	-0.002738	0.002971	-0.005524
8.191500	0.008057	-0.014028	0.009737	-0.003756
8.192000	-0.002027	0.007898	0.004067	-0.019840
8.192500	0.008823	-0.005504	-0.005959	-0.014401
8.193000	0.003591	0.003130	0.000708	-0.003653
8.193500	-0.000996	0.009722	-0.001283	-0.007271
8.194000	-0.005462	0.001493	0.007537	-0.006124
8.194500	0.004721	0.000322	0.003136	-0.009266
8.195000	-0.001896	-0.002525	0.013999	-0.003657
8.195500	-0.004494	-0.010013	0.014620	-0.012414
8.196000	-0.008057	-0.007983	0.003674	-0.000625
8.196500	-0.003864	-0.004602	0.005159	0.004619
8.197000	-0.001184	-0.006077	0.012810	-0.005057
8.197500	-0.009306	0.006360	-0.001904	0.001264
8.198000	-0.001694	-0.002271	-0.001252	-0.002603
8.198500	0.003380	0.001320	0.005012	-0.010265
8.199000	0.006209	0.004332	-0.002368	-0.006968
8.199500	-0.008358	0.008307	-0.006594	-0.001744
8.200000	-0.004333	0.006060	-0.002503	-0.002829
8.200500	0.002088	0.013648	-0.004006	0.010381
8.201000	-0.002777	-0.002381	-0.006871	-0.002505
8.201500	-0.005263	0.006528	-0.001690	-0.005109
8.202000	0.006122	0.001621	-0.006457	0.006702
8.202500	-0.000848	0.018358	-0.003662	0.002500
8.203000	-0.005975	0.009762	-0.009681	-0.002795
8.203500	0.008458	0.008364	-0.003463	-0.001390
8.204000	-0.001246	0.013279	-0.008927	-0.006243
8.204500	-0.004141	0.010872	0.002083	-0.009604
8.205000	0.001996	0.015794	-0.001030	-0.000939
8.205500	-0.001648	0.007157	-0.000098	-0.002160
8.206000	-0.001178	0.002192	-0.000086	-0.002339
8.206500	-0.006195	-0.002357	-0.011198	0.004678
8.207000	-0.000270	-0.002684	-0.012090	0.005740
8.207500	-0.003173	0.001423	-0.002925	0.001749
8.208000	-0.003707	0.009638	-0.019780	-0.003192
8.208500	0.001363	0.000136	-0.005926	0.015150
8.209000	-0.004081	-0.006342	-0.000584	0.010554
8.209500	-0.002322	0.002461	-0.007263	0.003819
8.210000	-0.006337	0.002066	-0.008004	0.009844
8.210500	-0.010940	0.002433	0.001107	0.005505
8.211000	-0.009997	0.002110	-0.003780	0.005019
8.211500	-0.007851	-0.001474	-0.009572	0.006355
8.212000	-0.009748	0.004425	-0.009499	0.000349
8.212500	0.003916	-0.004297	-0.000812	0.001149
8.213000	-0.010436	-0.006762	-0.000335	0.011283
8.213500	0.000138	0.000470	-0.012199	0.001810
8.214000	0.003776	0.002877	-0.006515	0.000592
8.214500	-0.007889	-0.006889	0.000736	0.005483
8.215000	0.004772	-0.001658	0.006866	0.004060
8.215500	-0.002320	-0.004704	-0.010625	0.003085
8.216000	0.006011	-0.002539	-0.005236	0.012834
8.216500	0.006360	-0.000662	0.003126	-0.001570
8.217000	-0.000279	-0.004516	0.000343	0.003242
8.217500	-0.004522	-0.005013	0.003949	0.000681
8.218000	0.000149	-0.000740	-0.000611	-0.002463
8.218500	-0.004092	0.003560	0.001839	0.007879
8.219000	0.003278	-0.003440	0.000922	0.006187
8.219500	0.005902	-0.002736	0.000247	0.002519
8.220000	-0.002145	-0.008541	0.004774	-0.009802
8.220500	0.001340	-0.009509	0.018341	-0.004520
8.221000	0.006296	-0.008807	-0.004407	-0.011820
8.221500	-0.001271	-0.002676	-0.000669	-0.008350
8.222000	-0.001736	-0.006458	-0.004486	-0.007069
8.222500	0.004957	-0.002894	0.002489	0.004694
8.223000	0.008405	0.002275	0.010332	-0.015464
8.223500	0.003983	-0.015101	-0.000946	-0.000258
8.224000	-0.001270	-0.008850	0.010491	-0.002807
8.224500	-0.005800	0.000457	-0.000087	-0.005159
8.225000	0.002579	-0.000272	0.010207	-0.003888
8.225500	0.009405	-0.005696	0.003196	-0.004482
8.226000	0.009958	-0.002648	0.006919	-0.009075
8.226500	-0.000247	-0.007896	0.003184	-0.009071
8.227000	0.010976	-0.002588	-0.004561	-0.009407
8.227500	0.018869	-0.004670	0.000041	-0.001409
8.228000	0.000808	-0.001380	0.002661	-0.005932
8.228500	0.010807	-0.003166	0.009187	-0.004975
8.229000	0.003580	0.001635	0.012595	-0.008743
8.229500	0.007788	0.008805	0.005283	-0.009642
8.230000	0.010139	0.003356	0.005011	-0.005705
8.230500	0.004908	0.002105	0.009873	-0.008250
8.231000	0.002946	0.002289	0.003343	0.001034
8.231500	0.002554	-0.001382	0.010966	-0.002374
8.232000	0.011064	-0.002319	0.000015	0.003860
8.232500	0.005153	-0.003561	0.003621	0.002408
8.233000	-0.002297	-0.000885	-0.002505	-0.009787
8.233500	0.001566	0.002823	0.009874	-0.008096
8.234000	0.002951	0.010612	0.001284	0.002144
8.234500	0.001901	0.005057	0.008762	-0.005842
8.235000	-0.004917	0.009771	0.010302	-0.003011
8.235500	-0.011157	-0.001013	-0.000463	0.003306
8.236000	0.008260	0.004844	0.009756	0.005764
8.236500	-0.001363	0.004019	0.001245	-0.000895
8.237000	0.000520	0.002434	0.009501	0.004889
8.237500	-0.010925	0.007503	0.005391	-0.000601
8.238000	0.005620	0.003036	0.010052	0.000454
8.238500	-0.006137	0.003659	0.010209	-0.005654
8.239000	-0.011266	0.012201	0.005396	0.001139
8.239500	-0.014522	0.002007	0.004282	0.014561
8.240000	-0.014171	0.013590	0.003558	0.002695
8.240500	-0.009465	0.004626	0.005391	0.003545
8.241000	0.002043	-0.004672	0.008361	-0.004541
8.241500	0.002337	0.011326	-0.002480	0.001369
8.242000	-0.003196	-0.001705	0.003130	0.000709
8.242500	-0.003860	0.003599	0.000147	0.003573
8.243000	-0.004599	0.000995	-0.004731	0.011192
8.243500	0.001914	-0.000960	0.003658	0.005210
8.244000	-0.000859	0.006375	0.002644	0.003941
8.244500	-0.002091	-0.004537	0.000794	0.004971
8.245000	0.006715	0.000743	0.002402	-0.007942
8.245500	-0.010688	-0.006707	0.004744	0.011074
8.246000	-0.005395	0.012555	0.000686	0.000825
8.246500	-0.010865	0.004857	-0.002243	0.001942
8.247000	-0.005274	0.000406	0.003788	0.008910
8.247500	-0.007117	-0.007063	0.004579	0.013908
8.248000	-0.008280	-0.001368	-0.002121	0.005783
8.248500	-0.002238	0.001260	-0.011638	0.008207
8.249000	0.003468	0.002094	-0.005253	0.001028
8.249500	0.002629	0.004641	0.003255	0.001678
8.250000	-0.008785	-0.002520	-0.006171	0.005325
8.250500	0.000297	-0.010118	-0.002039	0.004763
8.251000	-0.000911	-0.005318	-0.000337	-0.000991
8.251500	-0.004872	-0.013855	-0.001514	0.007182
8.252000	-0.002930	-0.002756	-0.004797	0.007407
8.252500	-0.008466	-0.007582	-0.008994	-0.002518
8.253000	-0.008706	0.004056	-0.002451	-0.003219
8.253500	0.002872	-0.009689	0.001719	-0.005356
8.254000	0.000580	-0.004857	-0.007130	-0.010983
8.254500	-0.000053	-0.006268	-0.000274	0.002002
8.255000	-0.001407	0.004970	-0.004246	-0.011887
8.255500	-0.002837	-0.004816	-0.003618	-0.002308
8.256000	0.006438	-0.000204	-0.001277	-0.003596
8.256500	-0.004106	0.000119	0.012363	-0.000049
8.257000	0.008636	-0.002638	-0.001688	0.005134
8.257500	-0.001587	-0.002006	-0.004746	-0.005840
8.258000	0.004490	-0.010113	-0.003468	-0.005589
8.258500	0.001537	0.007257	0.005797	-0.011879
8.259000	0.003057	-0.004757	0.002676	-0.003794
8.259500	0.009276	-0.000567	-0.002879	-0.009462
8.260000	0.009725	0.004062	-0.007527	-0.008497
8.260500	0.007254	-0.001054	0.003753	-0.000472
8.261000	-0.003558	-0.011122	-0.014361	-0.014492
8.261500	0.003435	-0.004885	-0.000760	-0.001873
8.262000	-0.002745	0.000757	-0.002868	-0.001643
8.262500	0.005756	-0.005272	-0.008497	-0.011634
8.263000	0.002149	0.003852	0.000281	-0.006400
8.263500	0.012173	-0.006803	-0.006956	-0.008196
8.264000	0.004469	0.011002	-0.002384	-0.006875
8.264500	0.003393	0.001212	-0.003358	-0.012303
8.265000	-0.000079	0.008373	-0.007146	-0.014247
8.265500	0.011372	0.005602	0.004693	-0.003509
8.266000	0.007488	0.003589	0.001124	-0.005761
8.266500	0.004935	0.002704	0.003452	-0.013890
8.267000	0.010106	0.005456	-0.005378	-0.009948
