Time	L_BF	L_VL	R_BF	R_VL
8.595500	0.013752	-0.007125	-0.003636	0.005789
8.596000	-0.000540	-0.000130	0.001802	-0.001140
8.596500	0.005150	0.005214	-0.006671	0.001963
8.597000	0.008478	-0.003407	-0.004798	0.004724
8.597500	0.002266	-0.003681	-0.009566	0.002998
8.598000	0.009075	-0.002934	-0.010212	0.000942
8.598500	0.007112	-0.000333	-0.003521	-0.011568
8.599000	0.005788	-0.004108	-0.009393	0.009217
8.599500	0.006403	0.002250	-0.006750	-0.001596
8.600000	0.001586	0.003728	0.000486	0.005619
8.600500	0.007999	-0.002039	-0.001948	0.011001
8.601000	0.008527	0.007719	-0.005222	0.001644
8.601500	0.001971	-0.004478	0.001489	0.005134
8.602000	0.008162	-0.002177	-0.000027	0.001392
8.602500	0.009935	0.000815	-0.005246	-0.003176
8.603000	0.012223	0.013272	-0.000072	0.006563
8.603500	-0.004662	0.010322	0.000686	0.001552
8.604000	0.009438	0.002440	-0.002691	0.002736
8.604500	0.007399	0.010263	0.005735	-0.004886
8.605000	0.000872	0.002054	0.005754	-0.000331
8.605500	0.000362	-0.004414	0.000365	0.000805
8.606000	-0.002801	0.008073	0.007884	-0.005244
8.606500	-0.007667	0.008929	0.002021	-0.000423
8.607000	-0.004879	0.002743	0.002737	0.002028
8.607500	-0.002042	0.007784	-0.001826	-0.005029
8.608000	-0.002608	0.006794	0.001265	0.000181
8.608500	-0.004215	0.003077	-0.000279	-0.011253
8.609000	-0.012383	0.003491	0.009677	0.006846
8.609500	0.006441	0.013918	0.007821	0.003001
8.610000	0.003656	-0.006059	0.004769	0.000416
8.610500	-0.002653	0.002886	0.002891	0.002398
8.611000	-0.003328	0.007768	0.001446	-0.000002
8.611500	-0.011166	-0.000810	0.001468	0.001331
8.612000	-0.010887	0.005591	-0.002791	-0.010033
8.612500	0.003296	0.004943	0.006738	-0.004963
8.613000	0.001671	0.001176	-0.002651	-0.009610
8.613500	-0.003109	0.001130	-0.000247	-0.004649
8.614000	0.002368	0.003460	0.008156	-0.009074
8.614500	-0.006117	-0.002711	0.002309	-0.010988
8.615000	-0.003620	-0.002142	-0.000279	-0.008689
8.615500	-0.013837	-0.005841	0.001083	-0.008067
8.616000	-0.002461	-0.001947	0.008785	-0.003932
8.616500	-0.007765	-0.008206	-0.000177	-0.008162
8.617000	0.002143	-0.008021	-0.001838	-0.003214
8.617500	-0.006455	-0.009634	0.007122	-0.003530
8.618000	-0.011026	0.002876	0.000843	-0.001338
8.618500	-0.001260	-0.000848	0.006122	0.002672
8.619000	-0.001918	-0.019045	0.002633	0.007584
8.619500	-0.005024	0.002395	-0.007921	0.000270
8.620000	0.003237	-0.005350	-0.005213	-0.003085
8.620500	-0.002964	0.002263	-0.006105	0.006273
8.621000	0.005083	-0.016349	0.001302	-0.006388
8.621500	-0.000809	-0.001379	-0.001665	-0.000139
8.622000	0.004057	-0.003697	0.001322	-0.012096
8.622500	-0.001714	0.000931	-0.006240	0.005996
8.623000	0.001124	-0.002571	0.001139	0.005449
8.623500	0.005368	-0.011672	-0.003031	0.005479
8.624000	0.006451	-0.001044	-0.008244	0.002632
8.624500	0.002872	0.001433	-0.016846	0.006451
8.625000	0.001379	0.000537	0.003308	0.011059
8.625500	0.012341	0.009335	-0.008061	0.000164
8.626000	0.007389	-0.003151	-0.008962	0.000168
8.626500	-0.000818	-0.003194	-0.004205	0.006705
8.627000	-0.004135	-0.004031	-0.007402	0.004179
8.627500	0.000717	-0.003185	-0.004754	0.009294
8.628000	0.003143	-0.003274	-0.004400	-0.003147
8.628500	0.004107	0.001405	-0.008746	0.007168
8.629000	0.003131	0.008381	-0.003370	0.007208
8.629500	0.001177	-0.004953	-0.002502	0.003111
8.630000	0.004180	0.003477	-0.000482	-0.004672
8.630500	0.002386	-0.001893	-0.003632	0.007468
8.631000	-0.001577	0.010164	0.000532	0.002586
8.631500	0.004161	0.007110	0.004310	0.006454
8.632000	-0.000423	0.002899	0.008164	0.000665
8.632500	0.004105	0.001371	-0.008353	0.007173
8.633000	0.001349	0.006484	0.000152	-0.000738
8.633500	0.003138	0.003788	0.000340	0.000523
8.634000	-0.010659	0.007699	0.002198	-0.005112
8.634500	-0.000976	0.006409	-0.001138	0.000981
8.635000	-0.005943	0.006460	0.002459	-0.005010
8.635500	-0.005441	0.001698	0.004065	-0.002048
8.636000	-0.015029	0.001304	0.007200	-0.000319
8.636500	-0.003226	0.009310	0.002593	-0.005069
8.637000	0.001447	0.006707	0.003934	-0.005503
8.637500	0.002730	0.006591	0.013185	0.002908
8.638000	0.005763	0.005363	0.007597	-0.011568
8.638500	-0.007117	0.006917	0.006035	-0.002044
8.639000	0.000115	0.003413	0.011207	-0.009011
8.639500	-0.011752	0.001187	0.002048	0.001607
8.640000	-0.005341	-0.017836	-0.002003	-0.009525
8.640500	-0.009800	0.001231	-0.002305	-0.013541
8.641000	-0.008687	0.008228	0.005820	-0.009577
8.641500	-0.012011	-0.010543	0.004979	-0.006163
8.642000	-0.009083	0.006858	0.013143	-0.009152
8.642500	-0.004236	-0.006197	0.002401	-0.000480
8.643000	-0.008594	-0.004351	0.003942	0.008159
8.643500	-0.007158	-0.008060	0.008899	-0.009974
8.644000	0.000478	-0.001934	0.004773	-0.003849
8.644500	-0.004259	-0.007575	0.005713	-0.009087
8.645000	-0.004899	-0.006735	-0.006824	-0.005017
8.645500	0.001458	-0.007658	0.002812	-0.007644
8.646000	-0.006357	-0.003994	0.014257	-0.000626
8.646500	0.007185	-0.004998	-0.002090	-0.016154
8.647000	-0.003945	0.003262	-0.000932	0.005604
8.647500	0.006227	-0.009265	0.005003	-0.005974
8.648000	0.002345	-0.005466	0.002088	-0.002373
8.648500	-0.006101	-0.004794	-0.009623	0.007112
8.649000	0.011520	-0.010020	0.004438	-0.002894
8.649500	-0.003277	-0.007044	-0.004816	0.007738
8.650000	0.002813	-0.011440	-0.003253	-0.013481
8.650500	0.011195	-0.004807	-0.004542	0.000066
8.651000	-0.003988	0.000040	-0.004532	0.007010
8.651500	0.000199	0.000574	-0.002326	-0.000455
8.652000	0.006818	-0.005422	-0.003363	0.000589
8.652500	0.003514	0.008485	-0.004373	-0.006595
8.653000	0.010890	-0.000006	-0.006455	0.012701
8.653500	0.003320	0.004641	-0.007381	0.004869
8.654000	0.001661	-0.003374	-0.006888	0.004156
8.654500	0.009081	0.006920	0.000831	0.010970
8.655000	-0.006914	-0.004283	-0.014070	0.015779
8.655500	-0.002650	0.001135	-0.000125	0.014339
8.656000	-0.000625	0.000738	-0.004797	0.005896
8.656500	0.006753	0.012961	0.002960	0.010906
8.657000	0.006774	0.013676	0.001777	0.001721
8.657500	0.004725	0.010461	-0.001065	0.005161
8.658000	0.001802	0.011441	-0.018560	0.007744
8.658500	0.007924	0.009595	-0.004228	0.004937
8.659000	0.003782	0.009958	-0.010294	0.001162
8.659500	0.000906	-0.000923	-0.003972	0.008607
8.660000	0.001859	0.005614	0.003781	0.001917
8.660500	-0.000252	0.007741	0.003903	-0.000790
8.661000	-0.003590	0.006038	-0.010900	0.001353
8.661500	-0.005205	0.004418	-0.012885	0.000249
8.662000	-0.003079	0.011088	-0.009274	0.000169
8.662500	-0.000084	0.007779	0.000737	-0.004450
8.663000	-0.004628	0.010600	-0.000932	0.006362
8.663500	-0.004007	-0.000981	0.001002	-0.006027
8.664000	0.000035	0.000323	-0.005980	0.001658
8.664500	-0.002188	0.007226	0.007647	-0.006077
8.665000	-0.005429	-0.000481	-0.004510	-0.005977
8.665500	-0.009873	0.000917	0.005114	-0.000933
8.666000	-0.000102	0.000056	0.004261	-0.009471
8.666500	-0.006283	0.005466	0.000604	-0.007455
8.667000	-0.002242	-0.003446	0.003815	-0.005616
8.667500	0.009468	-0.004478	0.004121	-0.002074
8.668000	-0.001208	0.000765	-0.002002	0.000927
8.668500	-0.003444	0.002018	0.001147	-0.009955
8.669000	-0.001657	-0.006155	0.002089	0.000339
8.669500	-0.005107	-0.003379	0.003081	0.002115
8.670000	-0.001912	0.001850	0.012636	-0.005201
8.670500	0.001389	0.000778	0.008880	-0.003906
8.671000	0.003868	-0.003547	0.008686	0.001561
8.671500	0.002427	-0.011693	-0.004715	-0.007690
8.672000	-0.001133	0.000455	0.005405	-0.000987
8.672500	0.009321	0.007529	0.012474	-0.005685
8.673000	-0.004202	0.007277	0.008867	0.000940
8.673500	-0.013920	-0.005669	0.009546	-0.001967
8.674000	0.002879	-0.004823	0.006071	-0.005931
8.674500	0.005719	-0.014145	0.012902	-0.005316
8.675000	-0.000009	-0.005735	0.003971	-0.003439
8.675500	0.002577	-0.004800	0.004583	0.000594
8.676000	0.007263	0.005513	0.010142	-0.003497
8.676500	-0.000594	-0.000364	0.005585	-0.005125
8.677000	0.007491	-0.001717	0.003394	0.004160
8.677500	0.003072	0.001760	0.000755	0.006316
8.678000	0.001668	0.001233	-0.002601	-0.003097
8.678500	-0.001872	-0.005615	-0.000312	0.001266
8.679000	0.006901	-0.000559	0.004438	0.010561
8.679500	0.009842	-0.007407	0.001545	0.001188
8.680000	-0.000427	-0.007831	-0.000359	0.002008
8.680500	0.003965	-0.000808	-0.002716	0.005298
8.681000	0.009182	0.004862	0.000453	0.009041
8.681500	0.005738	0.004828	-0.006943	0.004886
8.682000	0.008569	0.002935	-0.006958	-0.001383
8.682500	0.006130	-0.000840	0.007074	0.002377
8.683000	0.003258	-0.006344	-0.002341	0.006239
8.683500	0.005887	0.004700	-0.003460	0.004795
8.684000	0.005590	0.000956	-0.004176	0.008553
8.684500	-0.002941	-0.000154	-0.009900	0.004890
8.685000	0.002766	-0.000818	-0.009899	0.001816
8.685500	0.002891	0.007315	-0.002108	0.000932
8.686000	-0.008025	0.010361	-0.006852	0.001136
8.686500	-0.005436	0.009241	-0.001358	0.006111
8.687000	0.001391	0.008176	-0.002308	0.000452
8.687500	0.000090	0.008962	-0.004380	0.001782
8.688000	-0.005374	0.007195	-0.000840	0.006011
8.688500	-0.008889	0.003655	0.000623	-0.002774
8.689000	-0.004852	0.008825	-0.005866	0.003676
8.689500	-0.002096	-0.000087	-0.000748	0.003660
8.690000	-0.000351	0.000042	0.004250	0.000891
8.690500	0.003907	0.002690	-0.000206	-0.004672
8.691000	-0.001205	0.001526	0.004641	-0.006239
8.691500	-0.009445	-0.000766	0.000672	-0.014117
8.692000	0.004392	0.007201	0.001644	-0.006830
8.692500	-0.009376	0.000355	-0.000059	0.001148
8.693000	-0.005232	0.002069	-0.000374	0.003954
8.693500	-0.005926	0.001171	0.001130	0.003538
8.694000	-0.000985	0.011569	-0.001145	-0.007298
8.694500	0.006059	-0.011315	-0.009354	-0.001384
8.695000	-0.007739	-0.000961	0.002006	-0.009288
8.695500	0.004462	0.002792	0.009574	-0.013046
8.696000	-0.003959	-0.001448	-0.001047	0.004217
8.696500	0.000519	-0.000669	-0.006251	-0.004564
8.697000	-0.002632	0.005157	0.000599	-0.006227
8.697500	-0.006760	0.000274	-0.003148	-0.003512
8.698000	-0.007276	-0.007226	0.005001	-0.014581
8.698500	0.003800	-0.003175	0.009157	-0.001635
8.699000	0.000836	-0.004912	0.004813	0.005816
8.699500	-0.010679	-0.000980	0.001900	-0.010421
8.700000	-0.000682	-0.004922	0.005543	0.002891
8.700500	-0.002132	-0.014534	-0.000987	0.001074
8.701000	0.003657	-0.008235	0.012306	-0.007417
8.701500	0.003974	-0.002739	0.013218	-0.004972
8.702000	0.007124	0.000481	0.011778	-0.005247
8.702500	-0.000311	-0.009062	-0.001691	0.003261
8.703000	0.003160	-0.005710	0.004040	-0.003860
8.703500	0.008187	-0.009115	0.004122	-0.011869
8.704000	0.006655	-0.006274	-0.000440	0.001853
8.704500	0.006490	-0.003113	0.005429	0.005731
8.705000	0.011746	-0.005572	0.003905	-0.003489
8.705500	0.014975	0.007854	0.001806	-0.001077
8.706000	0.009628	0.004351	0.000894	0.006910
8.706500	0.006325	-0.002842	-0.000638	0.004530
8.707000	0.010412	0.004671	0.000188	0.005882
8.707500	0.006067	0.008657	0.007761	0.009198
8.708000	0.004407	-0.001410	-0.001595	-0.002477
8.708500	-0.000657	0.003586	0.004647	0.003884
8.709000	0.000134	-0.002899	0.003245	0.009201
8.709500	-0.003155	-0.002856	0.000601	0.013582
8.710000	0.004761	-0.003664	0.000633	0.003985
8.710500	0.002067	0.011336	-0.003303	0.006873
8.711000	0.008458	0.006831	-0.005914	-0.009501
8.711500	0.001592	-0.002938	0.003212	0.000940
8.712000	-0.002397	-0.003274	-0.002046	-0.000712
8.712500	-0.004749	0.000458	0.000662	0.008916
8.713000	0.002305	0.011011	-0.008874	0.008197
8.713500	-0.001071	0.005801	-0.011101	0.007011
8.714000	-0.003998	0.007803	0.002146	0.012442
8.714500	-0.001600	0.005237	-0.005114	0.010859
8.715000	-0.015060	0.003766	-0.003119	0.007851
8.715500	-0.001891	0.011579	0.004087	0.004796
8.716000	-0.002501	0.003490	-0.004544	0.007420
8.716500	-0.003469	0.008229	-0.006889	0.000558
8.717000	-0.008820	0.009373	-0.015034	-0.002142
8.717500	-0.004994	0.008047	-0.008018	-0.002257
8.718000	-0.002276	0.009819	-0.004322	-0.002413
8.718500	-0.006928	0.002493	-0.001964	0.006800
8.719000	-0.006482	-0.000501	-0.005160	-0.003927
8.719500	0.002998	0.000076	0.004812	-0.001499
8.720000	-0.004492	0.001825	-0.004759	-0.000048
8.720500	0.002996	0.001302	-0.006912	-0.006961
8.721000	-0.006739	0.001905	-0.012290	-0.008072
8.721500	-0.005506	0.004277	-0.006511	-0.000738
8.722000	-0.006823	0.001991	-0.015832	-0.002171
8.722500	-0.010023	0.001493	-0.009685	-0.005493
8.723000	-0.005023	-0.005141	-0.003456	-0.010161
8.723500	0.002185	-0.003252	-0.005805	-0.010196
8.724000	-0.002367	-0.010571	0.005611	-0.004501
8.724500	-0.003314	-0.002815	0.003935	-0.005293
8.725000	-0.000775	-0.004533	-0.003553	-0.008118
8.725500	-0.000689	-0.003026	0.008533	0.003712
8.726000	0.003317	-0.011853	0.001513	0.002402
8.726500	0.002598	-0.006573	-0.001654	-0.010426
8.727000	-0.001640	-0.003907	0.005345	0.002074
8.727500	0.002762	-0.006766	0.011525	-0.009844
8.728000	-0.004179	-0.000880	0.000985	-0.013032
8.728500	0.000924	-0.004023	0.006274	-0.008294
8.729000	0.008158	0.001401	0.006163	-0.002418
8.729500	0.002678	0.000815	0.003724	0.002881
8.730000	-0.000277	-0.010068	0.005794	-0.008744
8.730500	0.008805	-0.005856	0.004012	-0.002731
8.731000	0.008546	-0.002425	0.001248	-0.005984
8.731500	0.007193	-0.001184	0.019052	-0.006346
8.732000	0.003037	-0.008670	0.008088	0.003181
8.732500	0.007110	-0.003083	-0.005010	-0.003007
8.733000	0.010683	-0.000458	0.002717	0.001353
8.733500	0.007637	-0.001014	0.005587	-0.000808
8.734000	0.012261	-0.010252	0.012584	-0.003571
8.734500	0.002560	-0.003546	0.003934	0.007497
8.735000	0.008976	-0.009973	0.003193	0.002750
8.735500	0.008708	0.004351	-0.004812	0.006481
8.736000	-0.001780	-0.000334	0.006342	0.007411
8.736500	-0.006560	0.003260	0.004399	0.009241
8.737000	-0.000961	0.004805	0.003251	-0.002430
8.737500	-0.008554	0.004992	0.004438	0.011042
8.738000	0.001593	0.000140	0.006073	0.002873
8.738500	0.001346	-0.003957	0.015092	0.003506
8.739000	0.001062	0.000267	0.006266	0.001320
8.739500	0.005364	0.008927	0.011417	0.005501
8.740000	-0.002226	-0.002164	0.005693	0.003660
8.740500	-0.003662	0.009189	0.004274	0.005288
8.741000	-0.002342	0.013952	-0.001764	0.015643
8.741500	0.012770	0.009628	-0.003014	0.005659
8.742000	0.000086	0.003465	-0.004294	0.003208
8.742500	-0.006909	0.008465	-0.000391	0.004539
8.743000	0.002567	-0.000235	-0.008456	0.002165
8.743500	-0.012660	0.007093	-0.006177	0.006117
8.744000	-0.007281	0.010638	-0.008566	0.003052
8.744500	-0.002585	0.002894	-0.006204	-0.001811
8.745000	-0.006743	0.007993	-0.010744	0.009436
8.745500	-0.011762	0.004643	-0.008011	0.002967
8.746000	-0.006790	0.005786	0.008039	0.014318
8.746500	-0.009761	-0.000626	-0.002215	0.001437
8.747000	-0.011369	0.009602	0.000992	-0.002665
8.747500	-0.009071	0.002372	-0.003745	0.001230
8.748000	0.000518	0.002883	-0.005650	0.001326
8.748500	-0.012611	0.009641	-0.009199	0.004151
8.749000	-0.009045	-0.001808	-0.012649	-0.001676
8.749500	-0.002193	0.002710	-0.008739	-0.000811
8.750000	-0.001383	0.000328	-0.011743	0.002179
8.750500	-0.015228	0.000371	-0.007865	-0.001703
8.751000	-0.004952	-0.001781	-0.001957	-0.001099
8.751500	-0.008561	-0.000121	-0.002843	-0.005588
8.752000	0.000915	-0.002402	0.002536	-0.006050
8.752500	0.004656	-0.006557	0.005333	0.000419
8.753000	0.005272	-0.006370	-0.000865	-0.012707
8.753500	-0.001930	-0.011473	-0.008770	0.000963
8.754000	0.010051	-0.011309	-0.002387	-0.003389
8.754500	0.000465	0.003396	-0.007447	0.002082
8.755000	0.008875	-0.010157	0.002691	-0.011500
8.755500	-0.006902	-0.008988	0.006187	-0.002621
8.756000	-0.000202	-0.004671	0.008298	-0.000622
8.756500	0.003801	-0.007253	0.002837	0.000282
8.757000	0.005423	-0.006730	0.005350	0.002328
8.757500	0.001557	-0.000514	0.008066	-0.023326
8.758000	0.003990	0.003100	0.000758	-0.006972
8.758500	0.009358	-0.001978	-0.001194	0.000247
8.759000	0.009249	-0.004025	0.000439	-0.000735
8.759500	0.016928	-0.007483	0.009058	-0.007473
8.760000	0.005124	-0.004041	0.008982	0.000315
8.760500	0.001481	-0.004454	0.007186	-0.001698
8.761000	0.005414	-0.002224	0.003006	-0.002814
8.761500	-0.003690	-0.001407	0.002678	-0.007217
8.762000	0.009920	-0.008231	0.005007	0.001046
8.762500	0.005832	0.007740	0.007811	0.002922
8.763000	0.005280	0.006431	0.014855	0.001854
8.763500	0.010635	0.003352	0.005607	-0.001951
8.764000	0.004728	0.003136	0.003686	0.002371
8.764500	-0.007322	0.001834	0.002959	-0.003253
8.765000	0.002176	0.005753	-0.001504	0.001443
8.765500	-0.005038	-0.001353	0.011789	0.004273
8.766000	-0.000468	0.004705	0.001105	0.011958
8.766500	0.000518	0.000261	-0.001840	0.001691
8.767000	-0.000077	0.006579	-0.000886	-0.000214
8.767500	-0.009167	0.001980	0.006451	0.008057
8.768000	-0.004665	0.003162	0.000594	0.002506
8.768500	-0.006334	0.007965	0.000651	-0.001776
8.769000	-0.000446	-0.000785	0.002417	-0.006496
8.769500	-0.006076	0.002419	-0.002736	0.003089
8.770000	-0.002690	0.008398	0.003721	0.006140
8.770500	-0.008005	0.007863	0.001141	0.011885
8.771000	0.001608	-0.005886	0.003050	0.002454
8.771500	-0.005644	0.002245	0.002147	0.005771
8.772000	-0.001673	0.001419	0.004043	0.002765
8.772500	0.007373	0.009007	0.002264	0.017536
8.773000	-0.015633	0.016444	-0.004346	0.007349
8.773500	-0.007570	0.004998	-0.007822	0.007660
8.774000	-0.008409	0.003714	-0.001466	0.005322
8.774500	-0.008209	0.005290	0.008985	0.006176
8.775000	-0.000186	0.000230	-0.001675	0.001209
8.775500	-0.001801	0.004623	-0.004392	-0.000597
8.776000	-0.003608	0.005623	-0.001917	0.004629
8.776500	-0.000256	0.008456	-0.012456	-0.006151
8.777000	-0.007011	-0.004957	-0.009008	0.001700
8.777500	-0.005635	-0.004319	0.008192	-0.000393
8.778000	0.005122	-0.003204	-0.004228	-0.000258
8.778500	-0.000050	-0.005444	-0.007183	-0.006724
8.779000	-0.003050	0.004753	0.000757	0.008002
8.779500	0.000878	-0.014484	0.002392	-0.008693
8.780000	0.006504	0.005523	-0.005430	-0.011875
8.780500	-0.005336	-0.001434	-0.007640	0.000592
8.781000	0.005580	-0.009958	-0.003872	-0.003630
8.781500	-0.004445	-0.000475	-0.001525	-0.001347
8.782000	0.001291	-0.004819	0.000174	-0.002292
8.782500	-0.001671	0.006595	-0.009166	-0.009813
8.783000	0.012164	-0.008469	-0.005654	-0.004473
8.783500	0.013528	-0.009713	-0.002077	-0.000798
8.784000	-0.003619	-0.005753	-0.003650	-0.008622
8.784500	0.000753	-0.009157	0.001060	-0.004461
8.785000	0.008081	-0.005966	-0.003120	-0.001412
8.785500	0.003985	-0.002879	0.008333	-0.014632
8.786000	0.012230	-0.009255	-0.002226	-0.000918
8.786500	0.004340	-0.002311	-0.007996	-0.010182
8.787000	0.008992	-0.006581	0.001295	-0.004077
8.787500	0.005125	-0.010918	0.001926	-0.006963
8.788000	0.004863	-0.002879	0.001604	-0.004365
8.788500	0.004541	-0.009372	0.001588	-0.007187
8.789000	0.003344	-0.000299	0.004917	0.002152
8.789500	0.002089	-0.004371	0.007250	0.009867
8.790000	0.000653	0.004625	0.010336	-0.005459
8.790500	-0.004092	-0.001237	0.005039	-0.003944
8.791000	0.003910	-0.007861	-0.009291	0.006465
8.791500	-0.005407	0.003401	0.004404	0.010202
8.792000	0.003309	0.000444	0.004158	0.002451
8.792500	-0.002656	0.005490	0.004813	-0.002602
8.793000	-0.008549	0.003489	0.001356	0.008633
8.793500	-0.003620	0.003524	0.005590	-0.004486
8.794000	0.001649	-0.000466	0.009516	0.004000
8.794500	0.002084	0.010333	0.002168	0.005817
8.795000	-0.004052	0.013971	0.000673	0.006395
8.795500	-0.004866	0.014628	0.003450	-0.002353
8.796000	-0.015332	0.006853	-0.002989	0.002279
8.796500	-0.005735	0.010206	0.007189	0.003527
8.797000	-0.012632	0.015608	0.006426	0.000031
8.797500	-0.007438	0.000208	0.008499	0.004758
8.798000	-0.011454	0.003190	0.004621	0.005525
8.798500	-0.017824	0.009408	0.010109	-0.003515
8.799000	-0.008562	0.004298	0.005665	0.000521
8.799500	-0.012697	0.004496	0.004685	0.009279
8.800000	-0.006007	0.007322	0.001469	0.013230
8.800500	-0.001649	-0.000036	-0.004622	0.003118
8.801000	-0.011739	0.000025	-0.002204	0.004399
8.801500	-0.006578	0.009202	0.001219	0.006500
8.802000	-0.001181	0.002650	0.002260	-0.001267
8.802500	0.002040	0.017325	-0.003253	0.002051
8.803000	0.003387	0.004019	0.002361	-0.005413
8.803500	-0.000735	0.001405	-0.001913	0.000291
8.804000	-0.003166	0.000893	-0.001436	0.003413
8.804500	0.008607	0.008086	-0.001438	0.016785
8.805000	0.003437	-0.006861	-0.001371	-0.009874
8.805500	0.000227	-0.012368	-0.021984	-0.000541
8.806000	-0.006294	0.000659	-0.007876	-0.002661
8.806500	0.003006	0.003614	-0.010536	0.005794
8.807000	-0.001791	-0.008006	-0.003870	-0.001083
8.807500	0.000360	-0.003453	-0.005249	-0.000431
8.808000	0.002669	-0.005921	-0.005895	0.006879
8.808500	0.009076	-0.002795	-0.002245	-0.008022
8.809000	0.007780	-0.004968	-0.002704	-0.004067
8.809500	0.009502	-0.006078	-0.000645	-0.003979
8.810000	0.007245	0.001641	-0.007201	-0.004168
8.810500	0.008084	-0.003438	-0.006656	-0.003690
8.811000	0.012842	-0.001738	-0.002614	-0.004901
8.811500	0.010762	-0.000027	-0.011133	-0.004094
8.812000	0.008945	-0.003927	-0.004134	-0.005584
8.812500	0.011529	-0.008865	-0.002989	0.003206
8.813000	0.000667	-0.001307	0.001224	-0.003444
8.813500	0.003279	-0.007414	0.003120	-0.002876
8.814000	0.008861	-0.001826	-0.004592	-0.006643
8.814500	0.003111	-0.011134	-0.005446	-0.003126
8.815000	-0.001670	-0.002174	-0.008887	-0.001687
8.815500	0.006372	0.001301	-0.005134	-0.005023
8.816000	-0.002281	-0.003759	-0.002799	-0.010923
8.816500	0.008145	-0.005484	-0.005948	-0.009508
8.817000	-0.001913	-0.003467	0.002435	0.002217
8.817500	0.006921	0.005788	0.005554	0.004111
8.818000	0.005387	-0.004794	0.002874	-0.003248
8.818500	0.003019	0.005402	0.003003	-0.007497
8.819000	0.006962	0.002404	-0.005144	-0.006534
8.819500	-0.002599	-0.000348	-0.000229	-0.000903
8.820000	-0.002641	-0.001549	0.004404	0.003536
8.820500	-0.006992	0.006224	-0.001190	-0.000301
8.821000	-0.010307	0.008017	0.001327	0.005702
8.821500	0.002226	0.008411	0.000479	-0.000913
8.822000	-0.007124	0.001055	0.003098	-0.000370
8.822500	-0.007138	-0.000617	0.002729	0.000755
8.823000	-0.010649	0.012051	0.001542	0.010722
8.823500	-0.012708	0.006604	0.004789	0.002390
8.824000	-0.009153	0.001913	0.009468	0.012030
8.824500	-0.007855	0.009381	0.013220	0.007693
8.825000	-0.017101	0.002005	-0.001188	0.003279
8.825500	-0.007217	-0.005817	0.003717	-0.001550
8.826000	-0.013217	0.006040	0.008104	-0.000891
8.826500	-0.011444	-0.000953	0.001338	0.001845
8.827000	-0.007406	0.010260	0.001480	0.005448
8.827500	0.007711	0.004028	0.005653	0.010796
8.828000	-0.007695	0.005226	0.002640	0.007910
8.828500	-0.002936	0.004008	-0.005090	-0.001791
8.829000	-0.007644	-0.004217	0.002012	0.013134
8.829500	-0.000368	-0.001407	0.005863	0.001150
8.830000	0.004036	-0.004417	-0.004531	-0.000761
8.830500	0.008489	-0.002167	0.005875	0.011778
8.831000	0.001272	-0.010125	0.005912	0.001254
8.831500	-0.001257	0.006839	0.001596	-0.005186
8.832000	-0.007180	0.001158	0.005172	0.002853
8.832500	0.001503	-0.005489	0.001762	0.007979
8.833000	0.007054	-0.002711	-0.004538	0.000751
8.833500	0.000929	-0.003255	0.007103	0.005136
8.834000	0.004914	-0.007695	0.008594	-0.004021
8.834500	0.014049	-0.001037	-0.017291	0.002108
8.835000	-0.001930	-0.014538	-0.000544	0.000866
8.835500	-0.006449	-0.006583	-0.003971	-0.002757
8.836000	0.015419	-0.010356	0.006680	-0.006580
8.836500	0.003465	-0.004246	-0.003014	-0.004024
8.837000	0.003002	-0.007888	-0.001599	-0.001391
8.837500	0.002282	-0.012996	-0.012112	-0.002924
8.838000	0.008077	0.006539	-0.000237	-0.006378
8.838500	0.001453	-0.008939	0.003711	-0.004344
8.839000	0.000916	-0.004896	-0.003675	-0.001256
8.839500	0.003526	-0.010656	-0.008886	-0.010891
8.840000	-0.001972	-0.002594	0.002083	0.000628
8.840500	-0.002859	-0.000539	-0.019229	-0.006212
8.841000	-0.003496	0.005303	-0.006999	-0.000781
8.841500	0.005312	-0.008036	-0.000992	-0.003487
8.842000	-0.000625	-0.006525	-0.002157	-0.000770
8.842500	0.011527	-0.000740	-0.010284	-0.009328
8.843000	-0.003072	-0.003206	-0.005644	-0.005137
8.843500	-0.000380	0.000981	-0.004479	-0.009714
8.844000	0.000074	-0.001669	-0.000715	-0.006404
8.844500	0.001651	-0.001275	-0.006315	-0.007510
8.845000	-0.008460	-0.003367	-0.006508	-0.005092
8.845500	-0.001324	-0.007924	0.002035	-0.006626
8.846000	-0.005097	0.000189	-0.001398	-0.011023
8.846500	-0.002457	-0.000747	0.008930	-0.001123
8.847000	-0.007475	0.006994	-0.000496	-0.005549
8.847500	-0.004799	-0.008297	-0.011527	0.012169
8.848000	-0.000995	0.004587	-0.003037	-0.001705
8.848500	-0.000911	0.011996	-0.002588	0.004105
8.849000	-0.000971	-0.004050	0.010802	-0.005849
8.849500	-0.008618	-0.005013	0.003368	0.002671
8.850000	-0.012442	0.004856	0.000141	0.008285
8.850500	-0.008933	0.002917	0.005160	0.005759
8.851000	0.003215	0.010143	0.014965	0.007689
8.851500	-0.002442	-0.000958	-0.005634	0.000002
8.852000	-0.005587	0.000734	0.000744	0.002282
8.852500	-0.002570	0.008101	0.003540	-0.003202
8.853000	-0.010066	0.006449	0.005099	-0.000576
8.853500	-0.010403	0.008096	0.006046	0.004463
8.854000	-0.002440	-0.000738	0.000362	0.005914
