Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ
7.465	658.352	669.252	633.180	577.949	561.928	627.774
7.470	656.702	669.752	633.828	577.526	561.834	628.126
7.475	657.173	669.743	634.682	578.911	561.865	627.027
7.480	657.776	669.530	634.578	577.881	562.197	627.868
7.485	657.175	669.705	634.248	577.074	562.915	627.644
7.490	657.505	670.019	634.366	578.238	561.421	627.363
7.495	657.387	669.196	634.499	578.280	561.740	627.339
7.500	658.001	669.254	634.714	578.459	561.405	627.656
7.505	658.116	669.483	634.700	577.965	562.713	628.847
7.510	656.096	669.557	635.679	578.595	561.708	627.894
7.515	657.237	670.494	635.140	578.010	562.244	628.491
7.520	656.762	669.254	635.609	578.710	561.061	628.545
7.525	657.110	670.250	636.023	578.527	561.694	627.859
7.530	657.529	669.586	635.159	578.079	561.728	627.551
7.535	656.211	670.044	636.257	578.155	562.578	627.694
7.540	657.275	669.709	636.481	577.413	561.803	627.547
7.545	657.853	670.369	636.078	578.420	562.033	627.178
7.550	657.292	670.070	636.552	578.434	563.451	627.347
7.555	657.508	669.813	635.643	577.466	562.885	627.799
7.560	657.219	670.328	635.838	578.388	562.103	627.479
7.565	658.056	670.722	634.897	577.853	562.048	627.656
7.570	658.291	670.381	635.905	578.590	562.532	627.922
7.575	656.832	670.127	636.183	578.883	562.638	628.120
7.580	657.565	670.234	635.803	578.771	562.172	627.366
7.585	658.256	670.623	636.190	577.956	563.332	627.511
7.590	657.802	670.156	636.155	577.812	562.588	627.835
7.595	658.058	670.303	636.462	578.771	562.808	627.868
7.600	658.054	671.054	636.051	577.417	562.310	627.796
7.605	657.342	670.098	635.917	578.530	563.462	627.560
7.610	658.083	670.684	634.334	578.099	563.237	627.524
7.615	658.180	670.510	636.027	578.739	562.376	627.678
7.620	658.347	671.446	635.747	578.603	562.703	626.925
7.625	657.274	669.764	635.368	579.158	563.691	627.304
7.630	658.794	670.519	635.330	578.071	563.274	626.879
7.635	658.956	669.991	636.518	578.706	563.812	627.543
7.640	658.754	669.784	636.173	578.493	564.037	627.749
7.645	658.464	670.858	636.597	578.606	562.743	626.479
7.650	658.345	670.357	636.968	579.447	564.245	626.975
7.655	658.114	671.396	636.657	578.523	563.741	627.692
7.660	658.571	670.825	636.796	578.674	564.051	627.515
7.665	657.842	671.535	637.184	578.646	564.008	626.947
7.670	658.594	670.851	637.132	577.998	563.506	626.974
7.675	659.350	671.521	636.495	578.603	564.640	627.298
7.680	658.332	670.940	636.666	578.732	563.410	626.663
7.685	658.083	671.656	637.586	578.767	563.790	627.478
7.690	658.646	671.572	637.209	577.983	563.575	626.964
7.695	658.523	671.460	637.328	578.210	563.790	625.873
7.700	658.550	670.271	637.063	578.993	564.413	626.577
7.705	658.694	671.420	637.686	578.611	563.493	625.604
7.710	659.183	671.913	637.910	578.666	564.079	625.817
7.715	658.714	673.163	636.884	577.216	565.009	625.959
7.720	659.127	671.249	637.028	577.603	564.701	625.326
7.725	659.388	672.441	637.540	577.410	564.728	626.206
7.730	658.859	672.189	637.794	578.030	564.482	626.705
7.735	658.958	672.471	638.272	578.080	565.109	626.404
7.740	659.028	671.700	637.673	578.195	564.806	625.927
7.745	658.644	672.267	637.554	579.138	565.369	625.202
7.750	659.157	671.998	636.918	577.878	565.199	625.114
7.755	658.505	672.224	637.812	578.722	564.465	626.251
7.760	658.749	671.672	637.228	578.695	564.866	625.857
7.765	658.759	672.832	637.771	579.512	564.977	626.129
7.770	658.499	672.431	638.009	579.472	564.558	625.383
7.775	659.405	672.885	637.873	579.300	564.648	624.972
7.780	659.183	672.955	637.527	578.662	565.166	625.421
7.785	659.639	673.428	636.698	579.177	564.114	625.629
7.790	658.897	673.349	637.211	579.943	565.843	625.483
7.795	659.056	673.890	637.193	580.269	565.425	625.040
7.800	659.541	672.767	637.532	578.832	565.265	625.425
7.805	659.280	673.230	637.202	578.743	566.611	625.022
7.810	659.552	672.748	637.640	579.553	565.987	625.708
7.815	658.885	673.174	637.208	579.749	565.674	625.915
7.820	659.630	673.304	637.261	578.798	565.625	624.766
7.825	660.234	672.824	637.721	579.267	565.708	623.822
7.830	659.057	673.411	638.081	578.859	565.841	624.259
7.835	659.314	672.966	637.530	579.220	565.606	624.979
7.840	659.310	673.462	637.168	579.271	565.982	624.201
7.845	659.470	673.139	637.961	578.746	566.079	624.354
7.850	658.962	673.141	637.857	578.264	566.827	624.991
7.855	661.018	673.643	637.470	578.740	567.041	624.219
7.860	660.504	673.647	639.130	578.726	566.992	623.969
7.865	660.013	672.560	637.648	579.112	567.255	624.077
7.870	660.948	673.460	638.430	579.366	567.081	624.115
7.875	659.931	672.786	638.392	578.789	566.802	623.916
7.880	660.057	673.168	637.804	578.121	567.143	623.729
7.885	660.484	673.234	638.516	579.503	567.055	624.195
7.890	659.626	673.216	637.238	577.754	567.096	624.863
7.895	660.499	672.686	638.337	578.960	567.061	623.255
7.900	660.682	674.513	637.331	579.619	567.048	623.561
7.905	660.318	674.220	638.019	579.632	567.745	622.605
7.910	660.304	673.483	638.022	578.820	566.833	624.541
7.915	660.886	674.737	637.565	578.285	568.222	623.496
7.920	659.977	673.166	639.280	579.304	568.146	623.271
7.925	660.437	673.956	639.179	578.847	567.664	624.485
7.930	659.714	674.721	638.312	578.975	568.291	622.902
7.935	659.936	674.826	638.522	579.085	567.922	623.238
7.940	660.422	673.797	638.061	579.039	567.821	623.557
7.945	660.921	674.990	638.413	578.825	567.256	623.512
7.950	660.700	674.922	638.902	579.184	567.321	624.469
7.955	660.956	675.166	638.709	578.265	567.379	622.397
7.960	661.401	675.283	638.910	579.277	567.738	622.535
7.965	660.882	674.551	639.477	579.127	566.865	622.742
7.970	660.984	674.663	637.983	579.473	568.489	623.348
7.975	661.101	674.457	638.665	578.951	568.607	622.035
7.980	661.446	674.851	639.111	578.825	567.416	623.029
7.985	660.764	674.507	638.545	579.164	567.732	621.393
7.990	661.271	674.971	638.705	579.847	567.261	622.494
7.995	662.117	674.762	639.390	579.193	567.427	623.035
8.000	661.873	675.259	639.119	578.682	568.000	622.906
8.005	661.511	675.319	638.514	577.925	568.557	622.357
8.010	662.337	676.371	639.240	579.378	567.349	622.372
8.015	660.873	675.980	639.142	579.403	568.819	622.386
8.020	661.323	675.459	638.862	579.784	568.461	623.465
8.025	662.820	676.394	639.166	579.666	568.132	623.066
8.030	662.441	675.220	639.349	578.694	568.721	623.652
8.035	661.819	676.140	639.337	579.358	567.986	623.090
8.040	662.861	675.763	638.575	578.757	569.014	623.143
8.045	662.367	675.827	638.911	579.304	569.084	623.029
8.050	662.693	675.582	639.201	579.822	569.222	622.475
8.055	662.622	675.273	639.293	579.323	569.119	622.901
8.060	663.426	676.616	639.338	578.872	568.735	622.540
8.065	663.769	675.166	639.429	579.359	569.283	622.150
8.070	663.275	676.123	638.741	580.014	568.176	622.744
8.075	662.840	675.728	638.214	579.429	568.441	623.284
8.080	662.997	676.831	639.312	579.787	569.196	622.980
8.085	663.291	676.334	638.318	580.286	569.341	622.857
8.090	664.109	676.764	638.840	579.221	568.317	622.006
8.095	664.009	676.876	638.311	578.700	568.721	622.915
8.100	662.892	676.281	638.066	578.688	569.333	622.498
8.105	663.618	676.680	638.360	579.360	569.335	622.600
8.110	663.752	677.023	638.319	580.371	569.102	623.375
8.115	663.810	676.576	638.414	578.937	569.673	623.526
8.120	663.881	676.193	638.170	579.191	569.536	621.747
8.125	663.807	676.043	638.751	579.120	570.240	621.758
8.130	663.329	676.819	638.443	578.981	569.760	622.832
8.135	664.335	676.529	638.305	580.306	570.130	622.595
8.140	663.595	677.158	637.869	577.914	569.081	623.015
8.145	664.648	676.764	638.398	579.200	569.552	621.193
8.150	664.177	677.711	638.696	579.642	568.594	623.044
8.155	663.284	677.634	638.423	579.584	569.671	621.621
8.160	663.668	677.274	638.520	579.564	570.412	621.502
8.165	663.023	677.804	638.044	579.791	570.156	620.909
8.170	664.038	676.705	637.357	578.861	570.024	622.321
8.175	663.620	676.616	638.564	579.104	570.293	621.602
8.180	664.132	677.347	637.573	578.970	569.815	621.279
8.185	663.978	677.303	638.389	578.514	570.258	620.946
8.190	663.825	677.336	637.411	579.857	570.033	620.578
8.195	663.850	676.383	638.142	579.057	570.054	621.350
8.200	663.314	676.379	639.035	579.168	570.160	622.277
8.205	663.247	677.219	637.798	579.929	570.576	621.518
8.210	664.111	676.865	638.195	579.780	570.560	621.042
8.215	664.308	677.242	638.550	579.432	570.128	622.274
8.220	663.439	677.550	637.592	579.866	570.517	621.644
8.225	664.167	677.526	637.721	580.844	570.809	621.499
8.230	664.893	677.189	639.280	580.073	570.940	621.402
8.235	663.314	677.681	638.106	580.001	571.092	621.760
8.240	663.759	677.990	639.046	579.971	570.171	620.799
8.245	662.591	677.119	638.416	580.013	571.398	621.546
8.250	663.732	678.617	639.329	579.465	570.861	621.572
8.255	662.895	677.950	638.776	580.201	570.359	621.167
8.260	663.747	678.606	637.773	578.996	571.424	621.613
8.265	664.160	678.211	637.616	579.406	570.979	620.995
8.270	663.304	677.563	638.312	580.761	571.095	620.683
8.275	663.992	677.571	638.463	579.887	571.280	621.003
8.280	663.525	677.942	638.095	579.951	571.233	620.930
8.285	664.047	679.080	638.505	580.676	572.110	619.898
8.290	664.407	679.362	639.931	580.426	571.440	619.943
8.295	664.042	677.844	638.676	580.792	571.540	619.941
8.300	664.206	677.588	638.282	579.890	571.631	619.736
8.305	663.616	679.022	638.590	580.604	571.399	619.552
8.310	663.370	679.298	638.747	581.039	571.447	619.963
8.315	665.045	678.283	639.378	581.393	571.616	620.914
8.320	664.089	678.435	638.002	581.318	570.926	620.041
8.325	663.698	678.955	638.429	581.698	571.461	619.564
8.330	664.496	678.760	637.186	581.528	570.790	620.269
8.335	665.608	679.214	638.356	581.800	571.453	620.061
8.340	665.668	679.082	638.702	581.258	571.172	620.662
8.345	665.544	679.021	637.932	580.935	571.170	620.047
8.350	664.825	680.369	637.871	581.178	571.424	618.872
8.355	664.465	677.814	638.873	581.343	571.427	618.732
8.360	664.744	679.545	638.506	581.781	570.509	619.727
8.365	664.738	679.043	638.571	582.470	571.229	619.752
8.370	664.649	679.067	639.030	581.460	570.840	619.175
8.375	665.193	679.256	638.219	581.466	570.653	620.241
8.380	664.313	678.449	638.297	582.864	570.131	619.956
8.385	665.278	679.934	637.941	581.292	569.870	619.361
8.390	665.713	679.077	638.586	582.337	570.631	619.962
8.395	664.443	679.548	638.550	582.375	570.324	619.444
8.400	665.306	680.156	638.110	582.709	570.809	619.776
8.405	664.521	680.093	638.645	582.845	571.494	619.242
8.410	664.359	680.529	638.262	583.048	570.551	620.319
8.415	664.477	679.566	638.654	583.947	570.849	620.035
8.420	664.904	679.873	639.252	582.243	570.837	619.971
8.425	665.381	679.674	638.625	582.650	570.820	619.364
8.430	664.939	680.299	638.925	582.668	571.921	619.581
8.435	665.067	679.727	638.431	583.305	571.307	619.558
8.440	664.839	679.992	638.133	582.806	571.045	619.595
8.445	664.519	679.150	638.403	582.710	571.018	619.414
8.450	664.534	679.668	637.856	582.920	570.468	619.459
8.455	664.645	680.133	637.640	583.245	571.153	620.337
8.460	665.111	679.547	638.065	583.346	570.836	619.799
8.465	665.492	679.010	636.637	583.411	571.091	619.840
8.470	664.415	679.118	637.635	582.699	571.518	619.733
8.475	664.291	679.919	637.174	583.688	571.589	619.540
8.480	664.393	680.159	638.715	582.680	570.594	619.827
8.485	664.839	680.581	638.887	583.577	571.188	620.231
8.490	664.825	680.225	638.782	583.454	571.534	618.862
8.495	664.135	681.711	638.375	583.366	572.110	619.301
8.500	663.838	679.776	638.021	583.987	571.107	620.214
8.505	663.503	680.751	638.647	584.062	570.289	619.478
8.510	664.577	679.968	637.035	583.425	570.394	620.250
8.515	664.291	680.743	639.076	583.503	571.698	619.568
8.520	663.796	680.302	638.164	583.239	571.628	620.343
8.525	664.175	681.513	638.201	583.111	571.010	619.368
8.530	664.775	680.923	637.911	584.274	571.384	620.643
8.535	663.890	680.382	637.611	584.184	571.078	619.268
8.540	663.981	680.175	637.894	583.950	570.193	619.640
8.545	664.446	680.381	637.983	584.834	570.632	620.129
8.550	664.431	680.343	638.069	584.458	570.679	619.059
8.555	663.924	679.859	638.252	583.769	570.225	620.201
8.560	665.106	680.461	638.821	585.118	570.201	619.181
8.565	664.123	680.800	638.375	585.418	570.418	619.850
8.570	664.670	679.762	637.840	584.823	570.128	620.151
8.575	664.296	680.461	638.577	584.823	570.140	620.231
8.580	664.139	679.310	637.770	585.143	570.450	619.848
8.585	664.152	680.693	638.307	585.744	570.221	620.012
8.590	664.189	681.063	638.365	585.153	570.495	620.617
8.595	664.590	681.060	638.174	585.164	570.789	619.416
8.600	663.788	681.436	639.090	585.262	570.993	619.949
8.605	664.306	681.533	638.420	585.413	570.699	619.115
8.610	663.830	681.841	637.867	584.878	571.049	619.744
8.615	664.145	680.385	638.547	585.892	571.009	619.296
8.620	663.782	680.133	637.424	586.224	571.739	619.362
8.625	663.411	679.839	638.377	584.654	571.102	619.986
8.630	663.662	680.790	637.542	584.985	570.299	618.909
8.635	664.749	681.008	638.529	586.202	572.023	620.036
8.640	664.164	680.902	638.902	586.074	571.544	619.550
8.645	664.464	679.941	638.043	586.291	570.601	620.299
8.650	663.541	680.470	637.826	586.477	570.481	619.288
8.655	663.906	679.947	637.826	585.941	571.088	619.525
8.660	664.172	680.026	638.090	586.871	571.480	619.158
8.665	662.637	679.432	638.306	585.730	571.849	619.829
8.670	664.464	680.867	637.862	586.406	571.329	619.624
8.675	664.220	681.072	638.443	585.256	571.343	619.323
8.680	663.566	680.825	638.758	586.285	570.262	618.582
8.685	664.337	680.687	638.344	587.565	570.731	618.556
8.690	664.254	681.226	638.702	586.635	570.521	618.238
8.695	664.116	681.146	637.490	586.405	571.236	619.215
8.700	664.044	680.241	637.971	587.227	571.309	619.006
8.705	663.504	680.807	636.731	585.937	570.845	617.702
8.710	663.051	680.101	637.335	586.193	571.375	619.051
8.715	663.715	681.126	638.005	587.068	570.185	618.596
8.720	662.802	680.237	637.586	587.333	570.934	618.572
8.725	663.424	681.021	637.517	586.908	570.873	619.308
8.730	663.567	680.852	637.248	586.672	570.743	617.938
8.735	663.233	681.398	637.147	587.993	570.860	618.226
8.740	664.701	680.378	637.870	586.755	570.915	618.138
8.745	663.786	681.532	638.400	586.986	571.060	618.805
8.750	663.717	680.871	637.496	587.094	570.272	617.646
8.755	663.138	681.475	637.032	587.524	570.227	618.361
8.760	663.428	681.587	637.589	586.604	570.855	619.031
8.765	663.686	681.655	637.713	587.538	571.055	618.407
8.770	663.748	680.075	636.794	588.513	571.383	617.838
8.775	663.668	681.541	637.324	587.644	571.321	618.673
8.780	662.193	681.412	636.869	588.168	571.181	618.530
8.785	664.004	681.222	636.679	587.653	570.813	618.318
8.790	663.708	681.473	637.776	587.159	571.168	618.407
8.795	662.964	680.969	636.568	587.216	571.068	618.167
8.800	663.576	681.397	637.779	587.770	571.511	618.203
8.805	663.355	680.978	637.418	588.906	571.283	618.046
8.810	662.793	681.093	636.943	588.196	570.963	617.551
8.815	662.373	681.384	637.102	587.640	570.186	618.374
8.820	662.787	681.486	636.996	587.875	571.469	618.267
8.825	662.923	681.466	637.558	587.394	570.219	617.968
8.830	664.038	680.054	636.298	587.621	570.655	617.769
8.835	662.859	682.317	636.809	587.428	570.514	617.615
8.840	663.119	681.001	637.140	587.437	570.592	617.373
8.845	663.651	680.939	637.153	588.509	571.529	618.261
8.850	662.879	682.205	637.156	587.426	571.238	618.524
8.855	662.686	681.252	636.868	587.438	571.527	617.944
8.860	662.665	680.940	636.398	587.134	571.180	617.888
8.865	662.959	680.496	637.048	587.975	570.514	618.432
8.870	662.833	681.108	637.134	587.267	570.514	618.610
8.875	664.004	680.518	636.170	588.685	570.608	618.862
8.880	663.147	680.900	636.272	587.992	570.663	618.481
8.885	663.928	681.367	636.034	588.908	571.181	618.187
8.890	663.995	682.067	636.954	588.639	570.496	618.431
8.895	664.100	681.551	635.313	589.049	570.543	619.710
8.900	663.763	681.339	635.518	588.120	570.778	618.453
8.905	664.972	680.873	635.884	588.469	570.084	618.995
8.910	663.331	680.826	635.883	587.909	570.480	618.477
8.915	664.189	681.593	636.038	588.905	569.832	618.646
8.920	663.070	682.245	636.219	588.500	570.136	618.264
8.925	662.858	682.574	636.135	588.351	571.231	618.066
8.930	663.680	681.631	636.649	589.033	569.681	619.027
8.935	663.754	681.880	636.323	588.829	570.125	619.100
8.940	663.476	681.650	636.115	589.478	570.110	618.308
8.945	661.879	679.835	636.803	588.386	570.316	618.339
8.950	663.119	681.497	634.730	588.921	569.772	618.928
8.955	662.927	680.499	634.963	588.697	569.882	618.746
8.960	662.437	681.210	635.340	588.122	569.146	619.220
8.965	663.373	681.156	635.336	588.523	570.381	619.030
8.970	662.719	681.671	636.103	588.597	570.010	618.112
8.975	661.595	681.229	635.583	587.892	570.179	619.678
8.980	663.166	681.321	636.426	588.986	570.458	619.013
8.985	662.477	680.817	636.304	589.389	570.552	619.189
8.990	662.494	681.574	636.475	589.563	569.592	619.080
8.995	662.737	680.494	635.888	589.061	569.917	618.364
9.000	662.475	681.343	635.652	589.226	570.198	619.301
9.005	663.673	681.780	635.737	589.456	569.214	618.467
9.010	662.331	681.431	635.025	590.051	569.575	618.292
9.015	663.668	681.637	635.465	589.394	569.809	619.059
9.020	662.910	682.545	635.264	589.817	569.809	619.751
9.025	663.234	680.778	635.344	589.727	570.348	618.661
9.030	662.406	681.906	634.850	589.064	569.013	618.190
9.035	663.462	682.550	635.384	590.006	569.315	619.508
9.040	661.188	681.546	635.161	589.601	570.935	618.146
9.045	662.780	682.136	634.742	589.864	569.119	618.901
9.050	662.268	682.875	635.583	590.189	569.475	618.760
9.055	662.182	681.741	634.647	589.652	570.060	618.001
9.060	663.309	682.961	634.398	589.858	569.291	619.325
9.065	662.031	682.553	634.296	589.487	570.034	619.158
9.070	660.833	682.716	635.208	590.324	569.186	618.828
9.075	661.207	681.975	634.798	590.859	569.177	618.607
9.080	662.370	681.524	635.001	590.088	569.328	618.687
9.085	661.791	682.232	634.797	589.949	569.519	618.603
9.090	661.603	680.737	635.212	591.151	568.656	618.797
9.095	661.084	681.728	635.017	590.488	567.851	618.881
9.100	662.001	681.788	635.390	591.301	568.467	618.763
9.105	661.041	681.481	635.678	590.761	568.120	618.920
9.110	661.584	681.119	635.068	590.817	568.143	618.344
9.115	661.936	682.197	634.863	591.207	569.062	619.223
9.120	661.640	681.981	635.641	591.713	567.810	619.280
9.125	660.729	682.006	634.240	592.027	568.816	618.408
9.130	660.295	681.992	634.666	591.514	568.385	619.790
9.135	661.331	681.658	633.986	590.955	568.013	618.325
9.140	661.935	682.151	634.989	592.222	567.957	619.309
9.145	660.305	681.822	635.075	590.438	568.627	619.600
9.150	660.741	681.593	635.588	591.621	568.227	618.148
9.155	661.048	683.367	634.086	591.197	568.829	619.073
9.160	660.698	681.183	634.375	591.229	567.934	619.195
9.165	661.036	680.898	634.452	591.502	568.047	618.842
9.170	660.317	681.866	633.872	591.847	567.383	619.630
9.175	661.081	681.405	635.034	591.809	567.628	619.192
9.180	660.712	681.034	634.683	592.688	568.038	619.477
9.185	660.277	681.313	634.384	591.838	567.496	618.942
9.190	660.558	680.653	634.511	592.729	567.018	620.110
9.195	660.872	680.661	633.945	592.197	567.847	620.469
9.200	661.694	681.715	634.454	592.451	567.587	619.702
9.205	660.813	681.323	634.133	591.381	567.316	618.646
9.210	661.536	681.831	635.213	592.919	568.054	619.246
9.215	660.594	682.537	634.850	593.122	566.789	620.514
9.220	661.467	681.976	634.342	592.958	567.881	618.921
9.225	660.704	681.440	633.970	593.147	567.888	619.148
9.230	661.740	681.928	634.847	592.879	567.843	619.307
9.235	660.956	681.394	633.756	592.855	567.556	619.191
9.240	659.921	681.698	633.961	594.111	567.618	620.445
9.245	660.981	683.190	634.943	592.563	568.200	619.860
9.250	660.506	681.780	634.427	593.150	567.265	620.249
9.255	660.395	681.026	634.446	593.481	566.913	619.990
9.260	659.608	681.918	634.115	592.975	567.568	619.865
9.265	660.264	681.494	634.604	592.639	567.980	620.954
9.270	659.705	681.036	634.032	591.765	567.432	619.758
9.275	660.273	680.893	633.965	591.973	567.336	620.531
9.280	659.569	680.462	634.764	591.811	567.671	620.996
9.285	660.646	680.865	633.304	591.507	567.012	621.500
9.290	659.352	681.011	633.768	592.735	567.000	620.172
9.295	660.046	681.331	633.421	592.588	567.059	620.545
9.300	660.506	681.079	633.681	592.159	567.218	620.976
9.305	660.268	681.631	634.170	593.402	567.538	620.262
9.310	659.602	680.077	633.566	592.601	566.946	621.363
9.315	660.306	681.172	633.529	592.901	566.378	620.716
9.320	659.897	680.759	633.312	592.224	566.216	620.523
9.325	659.448	680.872	633.660	591.683	567.521	621.964
9.330	659.409	680.057	634.043	593.377	566.876	621.587
9.335	658.768	680.919	633.412	593.465	567.321	621.523
9.340	660.362	681.099	633.826	592.363	566.925	621.030
9.345	660.634	680.697	633.464	593.350	567.619	621.633
9.350	659.437	680.628	633.663	592.608	567.975	621.759
9.355	660.429	680.902	632.796	592.658	566.640	621.172
9.360	659.876	681.324	633.178	594.115	566.709	621.774
9.365	660.326	680.450	633.617	593.847	566.941	621.119
9.370	660.007	680.450	633.863	594.025	567.277	621.582
9.375	659.433	681.084	632.972	593.589	568.089	620.689
9.380	659.993	680.696	633.150	593.515	567.557	622.416
9.385	660.508	681.093	632.587	593.939	567.682	621.413
9.390	659.223	680.683	632.730	593.423	567.049	621.308
9.395	660.636	680.984	632.092	593.494	568.178	621.211
9.400	659.355	680.202	632.298	593.525	566.969	621.847
9.405	658.540	679.659	632.179	593.378	567.672	621.303
9.410	659.669	679.785	632.594	593.510	566.491	622.068
9.415	658.913	679.783	632.402	594.158	567.547	622.293
9.420	659.473	680.664	631.534	593.552	567.680	621.331
9.425	659.743	680.503	633.449	594.533	568.086	622.605
9.430	659.122	681.072	632.294	593.305	567.706	621.359
9.435	659.132	680.475	632.427	592.550	567.621	621.924
9.440	658.781	679.166	631.797	593.433	567.432	622.278
9.445	658.963	679.871	632.526	592.777	568.074	622.702
9.450	659.435	680.915	631.090	593.851	567.677	621.966
9.455	659.776	679.377	631.948	593.560	568.603	621.792
9.460	659.545	679.099	632.473	594.715	568.152	622.271
9.465	659.640	680.003	632.407	593.078	568.067	623.276
9.470	658.730	681.025	633.125	593.947	567.963	623.111
9.475	658.247	679.998	633.157	593.500	567.325	622.633
9.480	659.663	680.230	632.693	593.870	567.017	623.315
9.485	658.735	679.353	632.787	593.956	567.839	622.463
9.490	659.520	681.008	632.026	593.488	566.719	622.558
9.495	659.066	680.240	633.654	593.538	568.071	623.596
9.500	658.821	679.638	631.651	593.326	567.451	623.477
9.505	658.438	679.883	632.541	593.079	567.185	622.915
9.510	658.383	681.319	633.197	593.747	566.810	622.898
9.515	660.366	681.166	631.655	593.867	567.033	624.172
9.520	658.418	680.663	632.490	592.045	567.086	623.880
9.525	659.666	681.004	631.593	592.992	567.562	623.074
9.530	659.472	680.338	631.835	593.772	566.691	622.797
9.535	659.004	680.754	632.666	594.231	567.085	624.278
9.540	659.082	680.452	632.544	593.812	568.283	624.867
9.545	659.335	680.022	632.129	593.968	567.227	623.948
9.550	659.713	679.854	632.046	594.435	567.699	624.507
9.555	659.929	680.576	632.815	593.633	566.336	624.015
9.560	657.802	680.182	632.846	593.916	567.641	623.755
9.565	658.560	680.514	632.348	593.923	567.947	624.001
9.570	658.337	679.417	631.661	594.427	567.756	624.543
9.575	658.975	679.619	632.527	594.015	566.727	624.547
9.580	658.572	679.340	632.514	594.275	568.577	624.152
9.585	658.698	679.491	632.669	593.886	567.713	624.301
9.590	658.597	679.213	631.851	594.138	566.991	624.780
9.595	659.137	679.378	632.486	594.685	568.149	625.094
9.600	658.412	679.897	632.849	593.695	567.676	625.432
9.605	659.069	680.584	632.216	592.986	567.247	624.683
9.610	658.237	680.503	632.019	593.383	567.824	625.427
9.615	658.267	679.208	632.308	594.588	567.354	626.645
9.620	658.317	679.341	631.515	593.699	567.256	624.999
9.625	658.675	680.182	632.072	592.853	567.111	625.197
9.630	658.175	679.521	632.784	593.354	567.556	626.219
9.635	658.762	679.771	632.958	594.089	567.005	625.784
9.640	657.918	679.239	631.952	593.841	567.165	625.986
9.645	658.304	679.416	632.699	593.324	567.008	625.424
9.650	657.940	680.006	632.373	593.555	566.927	625.674
9.655	658.832	680.317	632.264	593.276	567.191	625.661
9.660	658.754	678.850	633.015	594.249	566.570	626.022
9.665	657.323	679.747	632.541	593.925	567.210	625.173
9.670	657.906	679.693	633.809	592.971	567.089	626.938
9.675	658.070	679.240	633.363	594.166	566.977	625.987
9.680	658.105	679.124	632.498	593.780	567.043	626.914
9.685	657.508	679.373	632.922	594.499	566.451	626.602
9.690	658.304	678.498	633.162	593.173	567.020	626.842
9.695	658.881	679.002	631.852	593.931	567.398	626.706
9.700	658.125	678.622	632.181	593.919	566.483	627.652
9.705	658.350	679.343	632.399	592.980	567.300	627.060
9.710	658.206	678.607	632.846	594.111	567.060	626.279
9.715	657.853	678.724	632.852	593.667	566.532	627.549
9.720	657.902	679.113	632.154	592.974	566.986	627.032
9.725	658.216	679.465	631.342	593.173	566.419	626.776
9.730	658.370	679.251	632.432	593.750	566.233	626.636
9.735	657.894	678.477	632.537	593.542	566.034	627.019
9.740	658.351	679.601	633.471	593.824	566.602	627.486
9.745	657.439	678.220	633.087	593.593	565.525	626.920
9.750	657.617	678.960	633.198	593.345	566.693	626.972
9.755	657.380	678.852	632.523	593.453	566.306	626.881
9.760	657.864	679.083	632.610	593.153	565.762	627.241
9.765	658.041	678.680	633.164	594.085	566.233	626.993
9.770	657.875	678.102	633.670	593.068	566.705	627.132
9.775	657.997	678.603	632.625	593.580	565.757	627.671
9.780	656.976	678.314	632.799	592.893	566.309	628.052
9.785	657.376	677.717	633.654	594.089	566.035	627.750
9.790	657.417	678.485	633.565	594.152	565.933	627.807
9.795	657.524	678.426	634.192	594.030	565.170	628.130
9.800	657.370	678.279	633.197	594.117	565.665	628.898
9.805	657.648	677.616	633.001	594.269	565.932	628.538
9.810	657.419	679.014	633.654	593.138	566.439	628.554
9.815	657.711	677.467	634.606	594.985	566.582	627.754
9.820	657.805	678.330	633.455	594.199	565.592	628.552
9.825	658.000	678.763	634.102	593.923	566.010	628.626
9.830	657.192	677.880	633.677	593.211	564.989	627.643
9.835	657.601	678.069	635.053	594.430	565.069	627.986
9.840	657.131	677.595	633.558	594.413	564.832	628.011
9.845	656.677	677.852	634.592	593.843	565.648	628.188
9.850	657.585	679.027	633.322	593.870	565.088	628.615
9.855	657.834	678.176	633.834	594.238	565.530	627.655
9.860	657.331	677.639	633.702	595.374	565.205	628.689
9.865	657.242	677.141	633.616	594.085	565.455	628.907
9.870	658.025	677.584	633.100	592.777	565.983	629.045
9.875	658.267	678.171	633.651	594.069	565.555	628.260
9.880	657.778	677.406	633.244	594.646	565.466	629.327
9.885	657.517	677.624	632.664	594.109	566.358	628.687
9.890	658.234	678.722	633.692	595.240	565.847	628.973
9.895	656.765	678.583	632.171	594.036	565.747	628.436
9.900	659.427	677.930	634.029	594.329	565.407	628.911
9.905	657.792	678.504	633.453	594.566	566.020	628.203
9.910	657.821	677.548	633.348	594.570	565.389	629.451
9.915	656.839	677.385	633.055	594.326	565.651	628.808
9.920	657.448	677.243	632.734	594.220	565.996	629.556
9.925	657.522	677.695	633.926	594.473	565.380	629.008
9.930	658.808	678.247	633.167	593.953	566.256	629.561
9.935	657.904	676.931	633.141	594.799	565.442	629.477
9.940	657.909	677.563	632.983	594.012	564.976	629.339
9.945	657.401	677.607	633.998	592.842	565.333	629.670
9.950	656.871	678.216	633.734	594.005	566.260	629.057
